run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"87e30bb8-601e-4e47-9ed6-81905a1d7d82",0,0,"algal_spot",0.934778,104.427078,125.375496,553.770630,444.591187,449.343567,319.215698,143437.515625
"3e022cbb-9007-4163-96ed-9479ead47d39",0,0,"algal_spot",0.965462,51.665405,161.628433,533.042053,589.074951,481.376648,427.446533,205762.781250
"bdeadeea-1524-462f-b4cc-afdd6ada407e",0,4,"phoma",0.971307,34.492432,106.858047,597.251770,596.440063,562.759338,489.582031,275516.875000
"ee1f36f3-3ac2-4e3a-a3d4-dda5ad600ce5",0,1,"brown_eye_spot",0.864516,96.495361,85.339493,571.261108,549.445923,474.765747,464.106445,220341.843750
"6e590de4-e9a9-41bb-8813-aa7d216342f9",0,5,"powdery_mildew",0.963067,88.196472,158.268600,513.745667,499.484070,425.549194,341.215454,145203.968750
"bec9ecec-bfb1-4665-81ae-41377ae208ef",0,1,"brown_eye_spot",0.971445,195.758087,93.115768,476.819794,519.307007,281.061707,426.191223,119786.031250
"a3a6930f-657a-4e7a-971e-aa8d8f97e9b6",0,5,"powdery_mildew",0.910339,16.939087,144.636490,576.857422,439.376129,559.918335,294.739624,165030.125000
"a3a6930f-657a-4e7a-971e-aa8d8f97e9b6",1,5,"powdery_mildew",0.608113,433.237946,0.008152,639.000000,72.331184,205.762054,72.323029,14881.334961
"194b91bd-4afe-4cf0-b42e-08245f88bb17",0,4,"phoma",0.969252,58.442078,75.559509,603.556396,560.956299,545.114319,485.396790,264596.750000
"c03dabc6-b7b9-4d38-9b40-694af60e4326",0,4,"phoma",0.959494,26.067444,108.103546,590.153320,507.351807,564.085876,399.248260,225210.312500
"eb87f03f-7ce4-4b8e-af35-b598be401bf3",0,1,"brown_eye_spot",0.960671,168.667435,108.257416,550.659119,497.214203,381.991699,388.956787,148578.265625
"52249689-09cd-4ce2-9f93-b563cee6f9e5",0,4,"phoma",0.954941,71.154541,211.316284,582.369263,519.758972,511.214722,308.442688,157680.437500
"ddcced32-8c47-44dc-aa73-fb63c4af55ea",0,0,"algal_spot",0.966405,92.363815,206.706863,400.939819,493.090363,308.575989,286.383484,88371.070313
"585f244e-9897-4c50-bb56-602105094f77",0,0,"algal_spot",0.961603,178.578705,211.889832,515.510498,488.956543,336.931793,277.066711,93352.585938
"5a1826d3-722e-488e-a29e-3869fd175101",0,1,"brown_eye_spot",0.965042,200.812256,292.384827,519.865417,594.543823,319.053162,302.158997,96404.781250
"5a1826d3-722e-488e-a29e-3869fd175101",1,1,"brown_eye_spot",0.961308,49.749649,132.463791,492.980469,370.036377,443.230835,237.572586,105299.492188
"1556434b-51b0-43cc-90cc-d74f353796d0",0,3,"miner",0.961617,108.409775,133.969971,471.782654,505.531403,363.372864,371.561432,135015.343750
"c799d281-60fb-4e50-9e71-2c6124cd9228",0,3,"miner",0.974332,166.976151,130.369324,544.678528,451.809204,377.702393,321.439880,121408.609375
"0a66bfac-5d28-4203-8365-7034bab3cd84",0,3,"miner",0.963764,0.000000,143.754059,530.130920,395.442749,530.130920,251.688690,133427.953125
"bf4fd4c9-2f12-489d-a34f-8f061d69dd1c",0,1,"brown_eye_spot",0.970103,123.885162,124.790512,465.146759,495.973480,341.261597,371.182983,126670.500000
"ed524cab-7c01-47cc-a176-2e9d14278820",0,3,"miner",0.968055,150.138397,147.496353,557.739380,472.325500,407.600983,324.829163,132400.687500
"bed6d280-a88b-4ec6-bb30-80899921ea35",0,2,"healthy",0.988049,58.705688,127.516174,593.498352,547.098633,534.792664,419.582458,224389.625000
"e50e41c8-17eb-40c5-bf5b-12f971a2e3b7",0,0,"algal_spot",0.972177,53.651611,144.133347,420.941772,552.101440,367.290161,407.968079,149842.656250
"6d3fbaee-9c4a-4698-9e20-53d89becb05f",0,4,"phoma",0.939822,91.943008,109.282394,568.937622,502.217529,476.994629,392.935120,187427.937500
