run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"9ab3fd9e-2d1c-41c6-9235-5f4498172871",0,3,"miner",0.960635,28.414001,83.192230,499.264099,576.399170,470.850098,493.206940,232226.531250
"29290faa-d400-4135-8503-49e69c40338d",0,4,"phoma",0.970039,46.124542,191.920959,595.102905,548.482483,548.978394,356.561523,195744.578125
"bb411c77-02eb-4a39-a2f6-f6c90546109a",0,2,"healthy",0.965288,0.822235,73.855301,289.780182,407.016083,288.957947,333.160767,96269.453125
"bb411c77-02eb-4a39-a2f6-f6c90546109a",1,2,"healthy",0.947659,170.507431,113.139053,495.194489,598.238098,324.687073,485.099060,157505.390625
"3243021d-d6a6-4acc-8138-8506b9d2748b",0,4,"phoma",0.972993,17.375305,105.122253,604.638000,517.899170,587.262695,412.776917,242408.484375
"b71c0a6e-de20-49d2-8be7-4be62166087e",0,3,"miner",0.932041,204.960999,118.295563,397.369934,604.658020,192.408936,486.362457,93580.484375
"45a94695-06fb-416f-88f3-b1a28db7c333",0,0,"algal_spot",0.940365,260.542053,0.044487,639.000000,299.831360,378.457947,299.786865,113456.718750
"45a94695-06fb-416f-88f3-b1a28db7c333",1,0,"algal_spot",0.540394,97.085373,337.302612,608.281677,517.836548,511.196289,180.533936,92288.281250
"36319093-bf16-452e-bb7f-e18099011e51",0,4,"phoma",0.965046,75.001953,107.163437,599.692993,496.494659,524.691040,389.331238,204278.609375
"8ec798f8-9a7f-49d5-b6dc-38159eebe586",0,0,"algal_spot",0.886744,92.588699,194.234589,549.101196,474.432495,456.512512,280.197906,127913.851563
"6627aa35-99e4-46f7-a135-545eb5bdf7a4",0,3,"miner",0.967473,7.573395,50.957199,572.584717,497.990601,565.011353,447.033386,252578.937500
"212cc48c-de39-4d04-a0fa-7a1add2c1e08",0,2,"healthy",0.980242,69.874573,108.668243,595.711365,533.028870,525.836792,424.360626,223144.437500
"5c3bc7e1-5639-4bd5-a8ae-dff8246dcef7",0,1,"brown_eye_spot",0.772218,136.323715,196.494354,435.950226,519.649902,299.626526,323.155548,96825.976563
"5c3bc7e1-5639-4bd5-a8ae-dff8246dcef7",1,0,"algal_spot",0.366573,135.949280,195.078934,436.911285,521.118042,300.962006,326.039124,98125.390625
"3e51e92c-f347-4c41-a371-4c9048f56b3b",0,4,"phoma",0.971322,106.397629,139.348389,557.395691,573.133484,450.998047,433.785095,195636.234375
"7905b088-8361-496b-ba6f-ff16de5bbbc1",0,2,"healthy",0.981084,62.283325,115.156387,585.265137,552.881287,522.981812,437.724915,228922.171875
"92c8070b-c817-4f4f-928a-12622da26540",0,1,"brown_eye_spot",0.966262,118.570877,134.087204,585.876709,429.096924,467.305847,295.009705,137859.765625
"2461288b-1266-46f6-a277-859a88dfbe07",0,5,"powdery_mildew",0.931648,69.781631,33.619308,421.033936,528.932983,351.252319,495.313660,173980.078125
"e7c9caaa-9d00-4fc9-afa1-888317625f4b",0,4,"phoma",0.976052,167.422424,41.632019,462.765625,572.769775,295.343201,531.137756,156867.921875
"612ca7ae-b7ea-4c59-8979-666931679752",0,5,"powdery_mildew",0.940160,47.971344,192.391205,639.000000,386.059235,591.028687,193.668030,114463.359375
"612ca7ae-b7ea-4c59-8979-666931679752",1,5,"powdery_mildew",0.910662,68.520279,0.000000,510.081604,187.564835,441.561340,187.564835,82821.382813
"612ca7ae-b7ea-4c59-8979-666931679752",2,5,"powdery_mildew",0.605662,0.082863,0.000000,120.663704,94.676041,120.580841,94.676041,11416.116211
"081f2b41-0d55-46ff-adb8-b9f06dbff230",0,4,"phoma",0.827889,25.852448,115.182892,557.623413,547.959106,531.770996,432.776215,230137.843750
"1e5db4fa-a1da-4a82-a14a-78d4ebdee6e6",0,1,"brown_eye_spot",0.974277,227.045425,28.391373,483.054077,583.752136,256.008667,555.360779,142177.171875
"b133bcdd-c62b-4ff1-98a1-70fd87e11ae2",0,0,"algal_spot",0.961843,124.050735,185.800705,477.653412,512.962097,353.602661,327.161377,115685.132813
"e91e119e-f1f0-4b79-b0d4-f12ec09859e4",0,4,"phoma",0.969808,23.561401,114.230667,607.340088,549.439087,583.778687,435.208435,254065.406250
"6e1bae43-71a7-4861-ab37-3efb7ddcd01c",0,3,"miner",0.955396,134.616699,110.110535,520.993774,484.858765,386.377075,374.748230,144794.125000
"c1a949b4-c186-4702-9226-e7eab15fd61b",0,2,"healthy",0.928105,108.424820,4.535034,494.675232,615.099976,386.250427,610.564941,235830.968750
"79f97c47-786d-4bb9-b8df-7bb54cfeea8b",0,1,"brown_eye_spot",0.961822,135.091003,52.797012,558.232239,510.997040,423.141235,458.200012,193883.312500
"0af40471-93d5-484f-8192-a81268d6dd3b",0,0,"algal_spot",0.975068,38.305466,244.043091,408.979065,592.925720,370.673584,348.882629,129321.578125
"27f58c48-8f05-4028-a329-b31e2daa9e6b",0,3,"miner",0.971843,272.687744,242.830627,564.393250,591.005127,291.705505,348.174500,101564.421875
"27f58c48-8f05-4028-a329-b31e2daa9e6b",1,1,"brown_eye_spot",0.674160,2.370972,174.907623,425.842987,297.392670,423.472015,122.485046,51868.988281
"457d9325-3152-454e-a834-f4450481691a",0,3,"miner",0.928877,82.623672,165.058090,472.621674,510.839996,389.997986,345.781921,134854.250000
"d3b914d7-e5dd-4044-aacd-5e892f0615b7",0,4,"phoma",0.951210,29.826782,88.315552,599.931763,538.354858,570.104980,450.039307,256569.656250
"798539f8-54e6-4e4e-b3b5-44dff550898e",0,4,"phoma",0.969995,59.851929,171.037659,613.418213,547.990356,553.566284,376.952698,208668.296875
"a9eaf021-f8eb-4d07-aec0-3d6aa744d20b",0,1,"brown_eye_spot",0.946391,268.010681,64.528091,526.291748,556.686401,258.281067,492.158325,127115.179688
"07fe2d5a-235e-4f9e-8d8a-af8327f8c675",0,2,"healthy",0.979365,17.713104,100.251312,599.848267,567.538818,582.135132,467.287506,272024.468750
"96278ca9-114f-4100-be42-af79bc8cc411",0,4,"phoma",0.971522,83.320221,135.267181,603.526855,526.887817,520.206665,391.620636,203723.671875
"48ae2f78-287b-4ea1-8a27-210165de5d34",0,5,"powdery_mildew",0.925133,213.563187,106.796051,491.288330,509.599060,277.725159,402.803009,111868.531250
"36ea2d4b-eb55-4e0c-85d6-8bebe94dbd3b",0,4,"phoma",0.968808,62.414551,130.501923,546.344238,512.818237,483.929688,382.316315,185014.218750
"7716a3a2-e99f-47eb-beca-7c5012902aec",0,1,"brown_eye_spot",0.978460,185.231293,138.280243,565.406982,500.218567,380.175690,361.938324,137600.156250
"737c9e6c-c925-4e3b-914e-8e261fd77618",0,3,"miner",0.943942,147.045792,66.772156,553.643921,514.632324,406.598145,447.860168,182099.109375
"28dfed6e-fd15-42fa-bb09-cf4b8ee1030a",0,0,"algal_spot",0.970208,99.849121,86.698982,636.388733,416.958496,536.539612,330.259521,177197.312500
"465999e3-1a1b-4df6-91b5-90ff8459066c",0,4,"phoma",0.968933,51.439026,39.302475,578.184021,509.248047,526.744995,469.945557,247541.468750
"2fb8db32-b622-425e-b7b5-af9aaa53b867",0,3,"miner",0.880185,50.167053,28.390137,529.608276,588.012939,479.441223,559.622803,268306.250000
